condition,target_raw_label,drop_accuracy_mean,drop_accuracy_sd,drop_recall_mean,drop_recall_sd,drop_f1_mean,drop_f1_sd,drop_c0_mean,drop_c0_sd,drop_c1_mean,drop_c1_sd,drop_c2_mean,drop_c2_sd,drop_c3_mean,drop_c3_sd,drop_c4_mean,drop_c4_sd,drop_true_probability_mean,drop_true_probability_sd,drop_logit_margin_mean,drop_logit_margin_sd
Ablate L1,1,-0.0032603025560717924,0.6993405980849806,-0.061013591479536444,0.5520398696830543,-0.03909298823710117,0.48185499306695095,0.0,0.0,-1.2583095916429272,1.0903098293642024,0.0,0.0,1.0752688172043037,1.862420223192346,0.0,0.0,-0.39042433102925617,0.4225627529941571,-0.07092416286468506,0.0602707748047488
Ablate L2,2,-0.5502747352201945,1.8206761800772462,-0.5794880394012646,1.4524494786392417,-0.3194793437062297,1.912048736133745,0.0,0.0,-1.2008297096016396,3.681287724361464,0.0,0.0,0.7781550650820606,2.495017617162582,1.3157894736842148,1.6447368421052673,-0.358651081720988,1.5311560594283338,-0.022720853487650555,0.19238602098353252
Ablate L3,3,0.2314814814814857,0.4009376869372474,0.17921146953405298,0.31040337053206174,0.2420686657974803,0.41927522808164636,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021542,0.9312101115961771,0.0,0.0,0.24116933345794678,0.38979616168400644,0.04242797692616781,0.04189599430082362
Ablate L4,4,0.5106220646266783,0.3189752015759448,0.3654970760233927,0.22825285081866026,0.502911543737587,0.33793401700847175,0.0,0.0,1.0964912280701686,0.6847585524559592,0.0,0.0,1.0964912280701828,0.6847585524559557,1.0964912280701757,0.6847585524559574,0.4152923822402954,0.28391811578934456,0.058039347330729164,0.034350196014985686
Ablate L5,5,0.6133405877313152,0.8768265759468282,0.4385964912280637,1.277469663446255,0.47546918101062374,1.5002055512206036,0.0,0.0,1.31578947368421,0.8703129312712555,0.0,0.0,1.3157894736842148,0.8703129312712368,1.3157894736842124,3.83240899033877,0.4000425338745117,0.7549887851242758,0.03340752919514974,0.18507949184807554
