condition,target_raw_label,drop_accuracy_mean,drop_accuracy_sd,drop_recall_mean,drop_recall_sd,drop_f1_mean,drop_f1_sd,drop_c0_mean,drop_c0_sd,drop_c1_mean,drop_c1_sd,drop_c2_mean,drop_c2_sd,drop_c3_mean,drop_c3_sd,drop_c4_mean,drop_c4_sd,drop_true_probability_mean,drop_true_probability_sd,drop_logit_margin_mean,drop_logit_margin_sd
Ablate L1,1,-0.0032603025560717924,0.6993405980849806,-0.007913896802781059,0.6291921244159858,-0.0638118116211075,0.44701502921939545,0.0,0.0,-0.023741690408357385,1.8875763732479505,0.0,0.0,0.0,0.0,0.0,0.0,0.12911856174468994,0.39280064375632723,0.023146390914916992,0.05265661196782767
Ablate L2,2,0.37766073498960395,0.835928388101477,0.2200116153376257,0.6835591958255584,0.28880624087189233,0.6525236846677313,-0.24875621890546995,0.4308584098429996,0.7844129554655884,1.8423068470918333,0.0,0.0,1.425438596491233,0.8278327231656505,1.425438596491233,0.8278327231656505,0.522187352180481,0.7166902844495197,0.08180121580759685,0.11941109386649755
Ablate L3,3,-0.05112474437627649,0.08855065478368211,-0.13888888888889048,0.24056261216234678,-0.10896603248181218,0.18873470455769928,0.0,0.0,0.0,0.0,-0.8333333333333334,1.4433756729740643,0.0,0.0,0.0,0.0,-0.02030630906422933,0.049682355021267416,0.006691972414652507,0.009731476725583957
Ablate L4,4,0.35740417628187043,0.1766965145723807,0.25584795321637444,0.12661190113807944,0.34795683626452956,0.23690693045220093,0.0,0.0,0.7675438596491233,0.37983570341422596,0.0,0.0,0.7675438596491281,0.3798357034142178,0.767543859649121,0.3798357034142178,0.3672977288564046,0.2668241489352116,0.06150468190511068,0.044281835669053186
Ablate L5,5,0.30643577668962035,0.306748944375899,0.21929824561403657,0.21929824561403422,0.3933678625276353,0.3307252058107665,0.0,0.0,0.6578947368421003,0.6578947368421026,0.0,0.0,0.657894736842105,0.6578947368421026,0.6578947368421098,0.6578947368421098,0.34088889757792157,0.06320412462098147,0.03521911303202311,0.029604832245709627
